strikePrice,expiryDate,underlying,identifier,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue
13300,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13300.00,393.0,-13.0,-3.2019704433497536,3868,75.3,0.2,-0.04999999999999999,-19.999999999999996,64200,101475,12600,0.15,4575,0.2,15818.25
13300,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13300.00,176.0,0.0,0.0,8,27.61,1.5,0.0,0.0,24300,10850,500,1.35,1000,1.5,15818.25
13350,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13350.00,1.0,0.0,0.0,0,0.0,0.5,0.0,0.0,3825,75,75,0.15,75,3.0,15818.25
13350,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12250,200,3600,1.0,100,3.5,15818.25
13350,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13350.00,242.0,0.0,0.0,1063,73.79,0.2,-0.04999999999999999,-19.999999999999996,12150,93750,3600,0.2,10050,0.35,15818.25
13400,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13400.00,150.0,0.0,0.0,4,27.81,2.25,0.1499999999999999,7.142857142857138,22650,4800,100,1.9,100,2.25,15818.25
13400,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13400.00,18.0,0.0,0.0,0,0.0,0.6,-1.35,-69.23076923076924,24900,4875,900,0.8,75,2.2,15818.25
13400,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13400.00,455.0,258.0,130.96446700507613,3299,72.29,0.2,-0.09999999999999998,-33.33333333333333,53850,114525,8100,0.15,1125,0.2,15818.25
13400,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13450,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13450.00,1.0,0.0,0.0,0,0.0,11.4,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13450,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13450.00,42.0,0.0,0.0,0,0.0,0.3,0.0,0.0,21900,75600,75,0.35,6000,0.45,15818.25
13450,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3825,0,75,0.15,0,0.0,15818.25
13450,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12250,200,3600,1.2,100,3.0,15818.25
13500,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13500.00,6022.0,-31.0,-0.5121427391376178,537,25.89,1.7,0.0,0.0,61950,36500,350,1.7,300,1.9,15818.25
13500,31-Mar-2022,NIFTY,OPTIDXNIFTY31-03-2022PE13500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,15818.25
13500,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021PE13500.00,4854.5,-44.0,-0.8982341533122384,136,20.44,65.85,-0.6500000000000057,-0.9774436090225649,59550,5200,50,65.85,50,66.4,15818.25
13500,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13500.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11250,0,4500,0.25,0,0.0,15818.25
13500,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE13500.00,267.0,0.0,0.0,0,0.0,483.8,0.0,0.0,0,50,0,0.0,50,681.0,15818.25
13500,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13500.00,4169.0,792.0,23.452768729641694,10555,67.72,0.15,-0.19999999999999998,-57.14285714285714,292350,269400,93750,0.15,69600,0.2,15818.25
13500,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE13500.00,4579.0,12.5,0.27373261797875836,72,21.3,23.5,1.5,6.8181818181818175,9400,6350,50,23.35,300,24.0,15818.25
13500,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13500.00,4.0,0.0,0.0,0,0.0,0.75,0.0,0.0,18525,600,75,0.65,300,1.9,15818.25
13550,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13550.00,0.0,-1.0,-100.0,5,24.42,1.2,-5.3,-81.53846153846153,9050,200,300,1.2,100,4.0,15818.25
13550,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13550,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13550.00,24.0,23.0,2300.0,519,70.16,0.3,-0.04999999999999999,-14.285714285714283,10050,68925,750,0.3,225,0.45,15818.25
13550,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13550.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13600,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11250,0,4500,0.25,0,0.0,15818.25
13600,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13600.00,93.0,-2.0,-2.1052631578947367,10,26.24,2.7,-0.09999999999999964,-3.5714285714285587,20000,4050,50,2.3,50,2.5,15818.25
13600,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13600.00,94.0,-30.0,-24.193548387096776,4482,67.57,0.25,-0.09999999999999998,-28.571428571428566,95850,80175,6600,0.25,4950,0.35,15818.25
13600,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13600.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16350,0,900,0.7,0,0.0,15818.25
13650,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13650,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13650.00,1.0,-1.0,-50.0,195,70.27,0.5,0.15000000000000002,42.85714285714287,6225,64875,75,0.35,75,0.6,15818.25
13650,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13650.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13650,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13650.00,0.0,0.0,0.0,0,0.0,11.5,0.0,0.0,9550,200,300,1.25,100,5.0,15818.25
13700,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11250,0,4500,0.25,0,0.0,15818.25
13700,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13700.00,104.0,36.0,52.94117647058823,5352,67.28,0.4,-0.04999999999999999,-11.111111111111107,118500,100650,75,0.35,3000,0.4,15818.25
13700,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13700.00,65.0,1.0,1.5625,10,25.74,3.25,0.8500000000000001,35.41666666666667,21300,3900,50,2.65,300,3.7,15818.25
13700,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13700.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16350,0,900,0.7,0,0.0,15818.25
13750,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9250,500,600,1.3,100,5.5,15818.25
13750,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13750,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13750.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13750,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13750.00,2.0,0.0,0.0,872,64.05,0.3,0.0,0.0,15750,69300,75,0.35,6000,0.7,15818.25
13800,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13800.00,0.0,0.0,0.0,0,0.0,4.0,-5.5,-57.89473684210527,21450,150,4500,0.7,150,3.1,15818.25
13800,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13800.00,386.0,-19.0,-4.691358024691358,124,24.54,3.15,0.04999999999999982,1.6129032258064457,20700,11250,50,2.6,50,3.15,15818.25
13800,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13800.00,80.0,-40.0,-33.333333333333336,3222,62.54,0.3,-0.15000000000000002,-33.333333333333336,123600,82425,5250,0.3,3000,0.45,15818.25
13800,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13800.00,1.0,0.0,0.0,0,0.0,6.05,0.0,0.0,16200,0,75,3.0,0,0.0,15818.25
13850,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13850.00,3.0,3.0,0.0,31,63.31,0.45,0.0,0.0,13425,61950,75,0.4,2400,0.65,15818.25
13850,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13850.00,0.0,0.0,0.0,0,0.0,12.9,0.0,0.0,3825,0,75,0.5,0,0.0,15818.25
13850,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9250,4900,100,1.6,100,5.5,15818.25
13850,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE13850.00,1.0,0.0,0.0,0,0.0,24.4,0.0,0.0,2100,5550,900,2.1,600,18.95,15818.25
13850,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13850.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750,0,3750,0.1,0,0.0,15818.25
13900,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE13900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1100,5200,100,1.2,100,29.0,15818.25
13900,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26250,0,4500,0.8,0,0.0,15818.25
13900,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13900.00,65.0,-53.0,-44.91525423728814,2734,59.51,0.3,-0.2,-40.0,113250,96525,75,0.35,75,0.5,15818.25
13900,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13900.00,186.0,-14.0,-7.0,69,23.77,3.5,0.0,0.0,20300,17350,150,3.25,50,4.15,15818.25
13900,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13900.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11250,150,4500,0.25,150,10.75,15818.25
13950,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE13950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9850,4950,600,2.2,100,5.5,15818.25
13950,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE13950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1100,5000,100,1.2,100,39.0,15818.25
13950,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE13950.00,3.0,-3.0,-50.0,34,60.19,0.45,0.10000000000000003,28.57142857142858,25350,64575,2400,0.35,75,0.7,15818.25
13950,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE13950.00,25.0,2.0,8.695652173913043,5,33.7,2.0,-0.25,-11.11111111111111,15600,7650,150,1.2,900,2.95,15818.25
13950,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE13950.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4050,0,300,0.5,0,0.0,15818.25
14000,26-Jun-2025,NIFTY,OPTIDXNIFTY26-06-2025PE14000.00,13.5,0.0,0.0,0,0.0,900.0,0.0,0.0,0,50,0,0.0,50,900.0,15818.25
14000,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14000.00,21325.0,-192.0,-0.8923177022819166,2378,22.58,3.4,0.0,0.0,78550,61200,3050,3.15,50,3.65,15818.25
14000,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE14000.00,12679.0,156.0,1.2457078974686577,688,19.17,34.45,1.4000000000000057,4.236006051437234,16700,6300,50,33.75,50,35.6,15818.25
14000,30-Dec-2021,NIFTY,OPTIDXNIFTY30-12-2021PE14000.00,11780.0,-31.0,-0.26246719160104987,551,19.55,99.25,0.0,0.0,25250,5300,200,99.25,50,101.9,15818.25
14000,31-Mar-2022,NIFTY,OPTIDXNIFTY31-03-2022PE14000.00,18.0,1.0,5.882352941176471,1,21.13,185.0,-2.9499999999999886,-1.5695663740356418,3500,150,250,160.05,150,185.0,15818.25
14000,30-Jun-2022,NIFTY,OPTIDXNIFTY30-06-2022PE14000.00,0.0,0.0,0.0,0,0.0,334.95,0.0,0.0,0,1800,0,0.0,1800,356.3,15818.25
14000,29-Dec-2022,NIFTY,OPTIDXNIFTY29-12-2022PE14000.00,18.5,0.0,0.0,0,0.0,439.8,0.0,0.0,0,1850,0,0.0,50,504.95,15818.25
14000,29-Jun-2023,NIFTY,OPTIDXNIFTY29-06-2023PE14000.00,124.5,0.0,0.0,0,0.0,453.0,0.0,0.0,0,1550,0,0.0,50,589.95,15818.25
14000,28-Dec-2023,NIFTY,OPTIDXNIFTY28-12-2023PE14000.00,711.0,0.0,0.0,0,0.0,549.8,0.0,0.0,0,800,0,0.0,50,699.95,15818.25
14000,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14000.00,5152.0,-264.0,-4.874446085672083,1156,19.91,14.6,0.6500000000000004,4.659498207885307,27400,6900,50,13.15,50,15.75,15818.25
14000,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14000.00,369.0,49.0,15.3125,171,32.56,1.85,0.4500000000000002,32.14285714285715,56475,6675,300,1.3,450,1.7,15818.25
14000,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14000.00,14.0,1.0,7.6923076923076925,1,28.01,4.8,0.0,0.0,23700,300,75,1.05,75,14.8,15818.25
14000,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14000.00,2900.0,-398.0,-12.067919951485749,13564,58.63,0.45,-0.04999999999999999,-9.999999999999998,820800,150150,38475,0.4,33600,0.45,15818.25
14050,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4050,150,300,0.15,150,18.0,15818.25
14050,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10150,5900,300,2.5,200,3.9,15818.25
14050,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1750,4900,100,5.2,100,49.0,15818.25
14050,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14050.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9225,0,75,0.75,0,0.0,15818.25
14050,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14050.00,12.0,2.0,20.0,19,59.62,0.7,-0.10000000000000009,-12.50000000000001,13500,45000,150,0.5,6000,0.75,15818.25
14100,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11850,300,4500,0.35,150,19.9,15818.25
14100,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14100.00,587.0,-65.0,-9.969325153374234,344,21.35,3.25,-0.25,-7.142857142857142,24450,32200,200,3.15,50,3.6,15818.25
14100,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14100.00,59.0,-1.0,-1.6666666666666667,2,17.58,9.15,-13.85,-60.21739130434782,16750,2000,50,10.8,50,18.0,15818.25
14100,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14100.00,192.0,-25.0,-11.52073732718894,2885,54.91,0.4,-0.04999999999999999,-11.111111111111107,133050,80250,8025,0.4,3600,0.45,15818.25
14100,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14100.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18300,0,150,1.1,0,0.0,15818.25
14150,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14150.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4050,450,300,0.15,150,19.9,15818.25
14150,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14150.00,1.0,1.0,0.0,33,53.38,0.4,-0.25,-38.46153846153846,18600,60450,1500,0.3,75,0.7,15818.25
14150,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE14150.00,37.0,19.0,105.55555555555556,39,18.36,3.1,-4.65,-60.00000000000001,9550,5200,100,1.75,50,4.45,15818.25
14150,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14150.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1750,4900,100,6.1,100,49.0,15818.25
14150,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14150.00,7.0,-1.0,-12.5,3,28.47,1.15,-1.75,-60.3448275862069,10050,450,75,1.25,75,3.5,15818.25
14150,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14150.00,45.0,0.0,0.0,0,0.0,3.95,-0.09999999999999964,-2.469135802469127,10050,12550,600,2.3,150,3.95,15818.25
14200,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12450,300,600,1.15,150,19.9,15818.25
14200,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE14200.00,5.0,3.0,150.0,4,21.29,10.0,-30.0,-75.0,8800,100,2250,2.1,50,18.9,15818.25
14200,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,0,100,0.3,0,0.0,15818.25
14200,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,0,100,0.3,0,0.0,15818.25
14200,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3400,4950,100,5.4,50,23.9,15818.25
14200,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.2,4800,94.05,15818.25
14200,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1300,4900,1000,7.55,100,55.0,15818.25
14200,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14200.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33750,13875,900,1.25,75,3.9,15818.25
14200,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14200.00,348.0,-271.0,-43.780290791599356,4866,51.84,0.4,-0.09999999999999998,-19.999999999999996,138750,69525,1800,0.4,6000,0.45,15818.25
14200,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14200.00,2703.0,-156.0,-5.456453305351522,532,20.91,4.1,0.19999999999999973,5.1282051282051215,26700,38100,50,3.55,200,4.2,15818.25
14250,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4050,300,300,0.15,300,29.9,15818.25
14250,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14250.00,40.0,-2.0,-4.761904761904762,11,20.06,3.7,0.15000000000000036,4.225352112676067,14900,5800,300,3.1,500,5.65,15818.25
14250,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.3,4800,39.95,15818.25
14250,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,300,0,0.0,300,79.9,15818.25
14250,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,62.5,15818.25
14250,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1550,4900,100,5.6,100,49.0,15818.25
14250,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,100.15,15818.25
14250,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4900,0,0.0,100,99.0,15818.25
14250,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14250.00,32.0,-35.0,-52.23880597014925,123,50.31,0.4,0.050000000000000044,14.285714285714299,23475,55425,75,0.35,75,0.8,15818.25
14250,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14250.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4350,300,4350,0.1,300,6.8,15818.25
14300,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14300.00,11.0,7.0,175.0,17,28.88,2.65,0.3999999999999999,17.77777777777777,19725,5700,75,1.55,150,2.5,15818.25
14300,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7575,300,600,0.65,300,31.9,15818.25
14300,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.3,4800,44.95,15818.25
14300,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,62.5,15818.25
14300,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3300,4950,300,10.55,50,24.9,15818.25
14300,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,100.15,15818.25
14300,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE14300.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1350,4900,50,30.0,100,59.0,15818.25
14300,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14300.00,1243.0,-163.0,-11.593172119487908,8294,51.58,0.7,0.24999999999999994,55.55555555555555,140925,80700,1350,0.45,2925,0.7,15818.25
14300,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14300.00,2328.0,50.0,2.194907813871817,592,19.72,4.0,0.25,6.666666666666667,26250,36350,50,3.8,50,4.2,15818.25
14350,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14350.00,5.0,3.0,150.0,11,29.49,3.85,2.25,140.625,4650,1050,75,0.65,900,3.95,15818.25
14350,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14350.00,166.0,0.0,0.0,63,19.55,4.6,0.04999999999999982,1.098901098901095,15250,6250,50,4.55,500,9.1,15818.25
14350,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.3,4800,55.75,15818.25
14350,12-Aug-2021,NIFTY,OPTIDXNIFTY12-08-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,300,0,0.0,300,99.0,15818.25
14350,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,62.5,15818.25
14350,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2450,4900,100,6.5,100,49.0,15818.25
14350,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,100.15,15818.25
14350,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1050,4900,50,30.0,100,79.0,15818.25
14350,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14350.00,28.0,-6.0,-17.647058823529413,129,49.98,0.7,0.24999999999999994,55.55555555555555,20700,64950,2100,0.4,75,0.9,15818.25
14350,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14350.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3975,450,225,0.15,150,24.9,15818.25
14400,15-Jul-2021,NIFTY,OPTIDXNIFTY15-07-2021PE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21150,600,300,1.55,300,5.0,15818.25
14400,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12375,450,600,1.25,150,29.9,15818.25
14400,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14400.00,382.0,4.0,1.0582010582010581,4601,45.73,0.4,-0.15000000000000002,-27.272727272727277,176550,84975,225,0.4,75,0.65,15818.25
14400,05-Aug-2021,NIFTY,OPTIDXNIFTY05-08-2021PE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,4800,50,0.3,4800,61.25,15818.25
14400,18-Aug-2021,NIFTY,OPTIDXNIFTY18-08-2021PE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,61.7,15818.25
14400,26-Aug-2021,NIFTY,OPTIDXNIFTY26-08-2021PE14400.00,225.0,-6.0,-2.5974025974025974,13,16.77,16.3,-4.199999999999999,-20.487804878048777,16650,6000,600,16.4,50,21.5,15818.25
14400,02-Sep-2021,NIFTY,OPTIDXNIFTY02-09-2021PE14400.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4800,0,0.0,4800,100.15,15818.25
14400,30-Sep-2021,NIFTY,OPTIDXNIFTY30-09-2021PE14400.00,22.0,0.0,0.0,2,17.21,45.0,-8.0,-15.09433962264151,1450,5100,50,49.55,200,63.8,15818.25
14400,29-Jul-2021,NIFTY,OPTIDXNIFTY29-07-2021PE14400.00,7221.0,11.0,0.15256588072122051,2509,18.9,4.45,0.6000000000000001,15.584415584415586,28050,32300,50,4.1,50,4.8,15818.25
14450,08-Jul-2021,NIFTY,OPTIDXNIFTY08-07-2021PE14450.00,60.0,-24.0,-28.571428571428573,367,43.01,0.3,-0.04999999999999999,-14.285714285714283,21000,55275,4500,0.3,75,0.55,15818.25
14450,22-Jul-2021,NIFTY,OPTIDXNIFTY22-07-2021PE14450.00,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4500,300,525,0.6,150,29.9,15818.25
